id, round, trial, version, timestamp, frame, _relativeTime, pointerX, pointerY, mouseDX, mouseDY, phase, event
9770,0,1,RL,10:56:45.399,598,0.166,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.416,599,0.183,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.432,600,0.200,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.450,601,0.217,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.465,602,0.233,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.484,603,0.251,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.499,604,0.266,-0.101,-0.169,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.516,605,0.283,-0.203,-0.152,-0.900,0.150,activeTracking,noEvent
9770,0,1,RL,10:56:45.533,606,0.300,-0.467,-0.113,-2.050,0.300,activeTracking,noEvent
9770,0,1,RL,10:56:45.549,607,0.317,-0.782,-0.066,-2.000,0.300,activeTracking,noEvent
9770,0,1,RL,10:56:45.565,608,0.333,-1.103,-0.016,-1.900,0.300,activeTracking,noEvent
9770,0,1,RL,10:56:45.582,609,0.349,-1.371,0.023,-1.400,0.200,activeTracking,noEvent
9770,0,1,RL,10:56:45.599,610,0.366,-1.640,0.042,-1.550,0.050,activeTracking,noEvent
9770,0,1,RL,10:56:45.616,611,0.384,-1.805,0.054,-0.650,0.050,activeTracking,noEvent
9770,0,1,RL,10:56:45.631,612,0.399,-1.913,0.058,-0.450,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.648,613,0.416,-1.996,0.060,-0.400,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.665,614,0.432,-2.077,0.060,-0.450,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.682,615,0.450,-2.151,0.055,-0.400,-0.050,activeTracking,noEvent
9770,0,1,RL,10:56:45.700,616,0.468,-2.235,0.047,-0.500,-0.050,activeTracking,noEvent
9770,0,1,RL,10:56:45.715,617,0.483,-2.287,0.045,-0.200,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.732,618,0.499,-2.304,0.044,0.000,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.748,619,0.515,-2.316,0.044,-0.050,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.764,620,0.532,-2.332,0.043,-0.100,0.000,activeTracking,noEvent
9770,0,1,RL,10:56:45.781,621,0.548,-2.367,0.038,-0.250,-0.050,onTarget,noEvent
9770,0,1,RL,10:56:45.799,622,0.566,-2.426,0.024,-0.400,-0.100,onTarget,noEvent
9770,0,1,RL,10:56:45.815,623,0.582,-2.470,0.020,-0.200,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.833,624,0.601,-2.509,0.018,-0.200,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.847,625,0.616,-2.521,0.018,0.000,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.865,626,0.633,-2.526,0.018,0.000,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.881,627,0.650,-2.527,0.017,0.000,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.899,628,0.668,-2.528,0.017,0.000,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.914,629,0.682,-2.528,0.017,0.000,0.000,onTarget,noEvent
9770,0,1,RL,10:56:45.950,630,0.700,-2.528,0.017,0.000,0.000,onTarget,targetClick
9770,0,2,RL,10:56:47.215,705,0.717,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.230,706,0.732,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.247,707,0.750,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.263,708,0.766,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.280,709,0.783,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.296,710,0.799,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.314,711,0.816,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.329,712,0.831,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.347,713,0.849,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.364,714,0.867,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.380,715,0.883,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.396,716,0.898,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.413,717,0.916,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.431,718,0.933,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.446,719,0.948,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.464,720,0.967,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.480,721,0.982,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.497,722,0.999,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.513,723,1.015,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.531,724,1.032,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.547,725,1.049,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.563,726,1.065,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.579,727,1.082,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.597,728,1.099,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.613,729,1.115,-0.203,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,2,RL,10:56:47.630,730,0.018,-0.203,0.008,0.000,0.000,activeTracking,targetAppeared
9770,0,2,RL,10:56:47.646,731,0.033,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.663,732,0.051,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.679,733,0.067,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.698,734,0.085,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.715,735,0.102,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.730,736,0.117,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.747,737,0.134,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.762,738,0.150,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.781,739,0.168,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.796,740,0.184,-0.203,0.008,0.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.815,741,0.202,-0.152,0.031,0.450,0.200,activeTracking,noEvent
9770,0,2,RL,10:56:47.829,742,0.216,-0.017,0.072,1.050,0.300,activeTracking,noEvent
9770,0,2,RL,10:56:47.847,743,0.234,0.174,0.103,1.300,0.150,activeTracking,noEvent
9770,0,2,RL,10:56:47.862,744,0.250,0.385,0.124,1.300,0.100,activeTracking,noEvent
9770,0,2,RL,10:56:47.878,745,0.266,0.568,0.132,1.000,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.900,746,0.286,0.821,0.129,1.700,-0.050,activeTracking,noEvent
9770,0,2,RL,10:56:47.914,747,0.301,0.980,0.128,0.650,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.931,748,0.318,1.198,0.128,1.450,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.947,749,0.334,1.391,0.128,1.050,0.000,activeTracking,noEvent
9770,0,2,RL,10:56:47.964,750,0.352,1.577,0.134,1.050,0.050,activeTracking,noEvent
9770,0,2,RL,10:56:47.980,751,0.368,1.720,0.142,0.700,0.050,activeTracking,noEvent
9770,0,2,RL,10:56:47.995,752,0.383,1.803,0.156,0.300,0.100,activeTracking,noEvent
9770,0,2,RL,10:56:48.014,753,0.402,1.872,0.167,0.350,0.050,activeTracking,noEvent
9770,0,2,RL,10:56:48.032,754,0.419,1.982,0.165,0.750,-0.050,activeTracking,noEvent
9770,0,2,RL,10:56:48.046,755,0.434,2.084,0.141,0.550,-0.200,activeTracking,noEvent
9770,0,2,RL,10:56:48.063,756,0.450,2.183,0.105,0.550,-0.250,activeTracking,noEvent
9770,0,2,RL,10:56:48.080,757,0.468,2.281,0.076,0.550,-0.150,activeTracking,noEvent
9770,0,2,RL,10:56:48.096,758,0.483,2.368,0.054,0.450,-0.100,onTarget,noEvent
9770,0,2,RL,10:56:48.114,759,0.501,2.432,0.041,0.300,-0.050,onTarget,noEvent
9770,0,2,RL,10:56:48.130,760,0.517,2.460,0.037,0.050,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.146,761,0.533,2.469,0.036,0.000,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.162,762,0.550,2.472,0.035,0.000,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.180,763,0.567,2.479,0.035,0.050,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.196,764,0.584,2.482,0.035,0.000,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.213,765,0.600,2.482,0.035,0.000,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.230,766,0.617,2.483,0.035,0.000,0.000,onTarget,noEvent
9770,0,2,RL,10:56:48.247,767,0.633,2.483,0.035,0.000,0.000,onTarget,targetClick
9770,0,3,RL,10:56:49.547,845,0.645,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.563,846,0.663,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.580,847,0.679,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.597,848,0.695,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.614,849,0.713,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.628,850,0.728,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.646,851,0.745,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.662,852,0.761,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.679,853,0.778,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.697,854,0.796,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.713,855,0.812,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.732,856,0.830,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.746,857,0.845,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.763,858,0.862,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.781,859,0.880,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.798,860,0.897,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.814,861,0.913,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.829,862,0.928,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.847,863,0.947,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.864,864,0.963,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.880,865,0.980,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.896,866,0.995,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.915,867,1.013,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.929,868,1.029,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.948,869,1.046,0.397,0.008,0.000,0.000,waitingForTarget,noEvent
9770,0,3,RL,10:56:49.963,870,0.016,0.397,0.008,0.000,0.000,activeTracking,targetAppeared
9770,0,3,RL,10:56:49.981,871,0.034,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:49.997,872,0.050,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.015,873,0.068,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.030,874,0.083,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.047,875,0.099,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.065,876,0.118,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.081,877,0.134,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.097,878,0.150,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.113,879,0.166,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.130,880,0.183,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.146,881,0.199,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.162,882,0.215,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.180,883,0.232,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.198,884,0.250,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.212,885,0.266,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.229,886,0.282,0.397,0.008,0.000,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.247,887,0.300,0.470,0.020,0.650,0.100,activeTracking,noEvent
9770,0,3,RL,10:56:50.264,888,0.317,0.749,0.069,2.250,0.400,activeTracking,noEvent
9770,0,3,RL,10:56:50.279,889,0.333,1.052,0.108,1.850,0.200,activeTracking,noEvent
9770,0,3,RL,10:56:50.297,890,0.350,1.354,0.144,1.750,0.200,activeTracking,noEvent
9770,0,3,RL,10:56:50.314,891,0.367,1.611,0.168,1.350,0.100,activeTracking,noEvent
9770,0,3,RL,10:56:50.330,892,0.383,1.813,0.182,1.000,0.050,activeTracking,noEvent
9770,0,3,RL,10:56:50.348,893,0.400,1.980,0.199,0.850,0.100,activeTracking,noEvent
9770,0,3,RL,10:56:50.363,894,0.417,2.101,0.205,0.550,0.000,activeTracking,noEvent
9770,0,3,RL,10:56:50.379,895,0.432,2.189,0.213,0.400,0.050,activeTracking,noEvent
9770,0,3,RL,10:56:50.399,896,0.451,2.313,0.227,0.800,0.100,activeTracking,noEvent
9770,0,3,RL,10:56:50.413,897,0.467,2.402,0.215,0.400,-0.150,activeTracking,noEvent
9770,0,3,RL,10:56:50.430,898,0.483,2.456,0.194,0.200,-0.150,onTarget,noEvent
9770,0,3,RL,10:56:50.446,899,0.499,2.498,0.181,0.200,-0.050,onTarget,noEvent
9770,0,3,RL,10:56:50.462,900,0.516,2.530,0.171,0.150,-0.050,onTarget,noEvent
9770,0,3,RL,10:56:50.480,901,0.533,2.565,0.156,0.200,-0.100,onTarget,noEvent
9770,0,3,RL,10:56:50.496,902,0.550,2.588,0.151,0.100,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.513,903,0.566,2.614,0.144,0.150,-0.050,onTarget,noEvent
9770,0,3,RL,10:56:50.530,904,0.583,2.653,0.135,0.250,-0.050,onTarget,noEvent
9770,0,3,RL,10:56:50.547,905,0.599,2.672,0.133,0.050,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.563,906,0.617,2.679,0.132,0.000,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.581,907,0.633,2.681,0.132,0.000,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.597,908,0.651,2.681,0.131,0.000,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.614,909,0.666,2.682,0.131,0.000,0.000,onTarget,noEvent
9770,0,3,RL,10:56:50.630,910,0.683,2.682,0.131,0.000,0.000,onTarget,targetClick
9770,0,4,RL,10:56:51.846,983,0.700,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.863,984,0.716,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.881,985,0.734,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.896,986,0.750,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.914,987,0.767,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.930,988,0.783,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.947,989,0.801,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.963,990,0.817,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.979,991,0.833,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:51.997,992,0.850,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.014,993,0.868,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.030,994,0.884,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.045,995,0.899,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.063,996,0.916,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.080,997,0.933,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.098,998,0.951,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.113,999,0.967,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.130,1000,0.983,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.147,1001,1.000,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.163,1002,1.017,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.182,1003,1.034,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.197,1004,1.050,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.213,1005,1.066,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.230,1006,1.083,-0.135,0.143,0.000,0.000,waitingForTarget,noEvent
9770,0,4,RL,10:56:52.247,1007,0.017,-0.135,0.143,0.000,0.000,activeTracking,targetAppeared
9770,0,4,RL,10:56:52.264,1008,0.035,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.279,1009,0.050,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.298,1010,0.067,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.313,1011,0.083,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.330,1012,0.100,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.346,1013,0.116,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.363,1014,0.133,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.379,1015,0.150,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.397,1016,0.167,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.412,1017,0.183,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.431,1018,0.201,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.446,1019,0.216,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.463,1020,0.233,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.480,1021,0.250,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.497,1022,0.267,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.514,1023,0.284,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.530,1024,0.300,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.547,1025,0.317,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.563,1026,0.334,-0.135,0.143,0.000,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.579,1027,0.349,-0.360,0.138,-2.000,-0.050,activeTracking,noEvent
9770,0,4,RL,10:56:52.596,1028,0.366,-0.650,0.142,-1.900,0.050,activeTracking,noEvent
9770,0,4,RL,10:56:52.614,1029,0.383,-1.036,0.144,-2.550,0.000,activeTracking,noEvent
9770,0,4,RL,10:56:52.631,1030,0.401,-1.331,0.128,-1.450,-0.150,activeTracking,noEvent
9770,0,4,RL,10:56:52.646,1031,0.416,-1.586,0.105,-1.350,-0.150,activeTracking,noEvent
9770,0,4,RL,10:56:52.664,1032,0.434,-1.764,0.087,-0.800,-0.100,activeTracking,noEvent
9770,0,4,RL,10:56:52.681,1033,0.451,-1.894,0.069,-0.600,-0.100,activeTracking,noEvent
9770,0,4,RL,10:56:52.696,1034,0.466,-2.013,0.046,-0.650,-0.150,activeTracking,noEvent
9770,0,4,RL,10:56:52.712,1035,0.483,-2.106,0.033,-0.450,-0.050,activeTracking,noEvent
9770,0,4,RL,10:56:52.730,1036,0.500,-2.214,0.022,-0.650,-0.050,activeTracking,noEvent
9770,0,4,RL,10:56:52.747,1037,0.517,-2.298,0.025,-0.400,0.050,activeTracking,noEvent
9770,0,4,RL,10:56:52.763,1038,0.534,-2.355,0.031,-0.250,0.050,onTarget,noEvent
9770,0,4,RL,10:56:52.780,1039,0.550,-2.392,0.034,-0.150,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.797,1040,0.567,-2.411,0.034,-0.050,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.812,1041,0.583,-2.417,0.035,0.000,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.832,1042,0.601,-2.425,0.035,-0.050,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.847,1043,0.616,-2.428,0.035,0.000,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.862,1044,0.633,-2.428,0.035,0.000,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.881,1045,0.650,-2.429,0.035,0.000,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.897,1046,0.667,-2.429,0.035,0.000,0.000,onTarget,noEvent
9770,0,4,RL,10:56:52.913,1047,0.684,-2.429,0.035,0.000,0.000,onTarget,targetClick
9770,0,5,RL,10:56:54.197,1124,0.701,0.000,0.042,0.000,0.000,waitingForTarget,noEvent
9770,0,5,RL,10:56:54.214,1125,0.717,0.000,0.042,0.000,0.000,waitingForTarget,noEvent
