id, round, trial, version, timestamp, frame, _relativeTime, pointerX, pointerY, mouseDX, mouseDY, phase, event;2682,0,1,BL,19:27:58.570,541,0.007,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.575,542,0.014,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.583,543,0.021,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.589,544,0.028,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.596,545,0.035,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.603,546,0.042,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.610,547,0.049,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.617,548,0.056,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.624,549,0.063,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.631,550,0.070,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.638,551,0.076,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.645,552,0.084,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.652,553,0.091,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.659,554,0.097,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.666,555,0.105,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.672,556,0.111,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.680,557,0.118,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.687,558,0.125,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.693,559,0.132,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.701,560,0.139,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.707,561,0.146,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.715,562,0.153,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.721,563,0.160,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.728,564,0.167,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.735,565,0.174,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.742,566,0.180,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.749,567,0.188,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.756,568,0.194,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.764,569,0.202,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.770,570,0.208,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.777,571,0.215,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.783,572,0.223,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
2682,0,1,BL,19:27:58.790,573,0.229,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
