id, round, trial, version, timestamp, frame, _relativeTime, pointerX, pointerY, mouseDX, mouseDY, phase, event;8893,0,1,BL,16:17:00.983,481,0.033,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.023,482,0.067,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.061,483,0.100,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.127,484,0.133,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.167,485,0.167,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.206,486,0.200,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.244,487,0.233,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.282,488,0.267,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.323,489,0.300,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.360,490,0.333,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.402,491,0.367,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.441,492,0.400,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.479,493,0.433,0.000,0.000,0.000,0.000,waitingForTarget,noEvent;
8893,0,1,BL,16:17:01.518,494,0.033,0.000,0.000,0.000,0.000,activeTracking,targetAppeared;
8893,0,1,BL,16:17:01.556,495,0.067,0.000,0.000,0.000,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.594,496,0.100,0.000,0.000,0.000,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.633,497,0.133,0.000,0.000,0.000,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.673,498,0.167,0.000,0.000,0.000,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.710,499,0.200,0.000,0.000,0.000,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.749,500,0.233,0.028,0.000,0.250,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.787,501,0.267,0.325,0.017,2.550,0.150,activeTracking,noEvent;
8893,0,1,BL,16:17:01.824,502,0.300,0.859,0.045,3.850,0.200,activeTracking,noEvent;
8893,0,1,BL,16:17:01.863,503,0.333,1.283,0.049,2.150,-0.050,activeTracking,noEvent;
8893,0,1,BL,16:17:01.902,504,0.367,1.564,0.051,1.200,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.940,505,0.400,1.943,0.051,2.450,0.000,activeTracking,noEvent;
8893,0,1,BL,16:17:01.981,506,0.433,2.260,0.063,1.600,0.100,activeTracking,noEvent;
8893,0,1,BL,16:17:02.020,507,0.467,2.546,0.068,1.500,0.000,onTarget,noEvent;
8893,0,1,BL,16:17:02.059,508,0.500,2.721,0.075,0.650,0.050,onTarget,noEvent;
8893,0,1,BL,16:17:02.099,509,0.533,2.810,0.078,0.250,0.000,onTarget,noEvent;
8893,0,1,BL,16:17:02.137,510,0.567,2.908,0.085,0.550,0.050,onTarget,noEvent;
